measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,rei_id,rei_name,metric_id,metric_name,year,val,upper,lower
1,Deaths,146,Lebanon,2,Female,11,30-34 years,410,Neoplasms,117,Diet high in processed meat,3,Rate,2012,0.01686696353,0.04403322165,-0.00265297804
1,Deaths,146,Lebanon,1,Male,11,30-34 years,410,Neoplasms,117,Diet high in processed meat,1,Number,2013,0.0412420463823502,0.1067168168928451,-0.0100647332836294
1,Deaths,146,Lebanon,2,Female,11,30-34 years,410,Neoplasms,117,Diet high in processed meat,1,Number,2013,0.0311298613016473,0.0823147867413884,-0.0047787327393292
1,Deaths,146,Lebanon,1,Male,11,30-34 years,410,Neoplasms,117,Diet high in processed meat,2,Percent,2013,0.0019634343036287,0.0049815199478869,-0.0004605051067718
1,Deaths,146,Lebanon,2,Female,11,30-34 years,410,Neoplasms,117,Diet high in processed meat,2,Percent,2013,0.0012930132593226,0.0033872701784339,-0.0002108489287171
1,Deaths,146,Lebanon,1,Male,11,30-34 years,410,Neoplasms,117,Diet high in processed meat,3,Rate,2013,0.02388542402,0.06180528477,-0.00582901294
1,Deaths,146,Lebanon,2,Female,11,30-34 years,410,Neoplasms,117,Diet high in processed meat,3,Rate,2013,0.01676561296,0.04433228412,-0.00257368264
1,Deaths,146,Lebanon,1,Male,11,30-34 years,410,Neoplasms,117,Diet high in processed meat,1,Number,2014,0.0489129998998868,0.1273507101946652,-0.0111283937822646
1,Deaths,146,Lebanon,2,Female,11,30-34 years,410,Neoplasms,117,Diet high in processed meat,1,Number,2014,0.0353068664068368,0.0905902919694948,-0.0054620142857634
1,Deaths,146,Lebanon,1,Male,11,30-34 years,410,Neoplasms,117,Diet high in processed meat,2,Percent,2014,0.0019526564007715,0.0049549827666961,-0.0004561940624275
1,Deaths,146,Lebanon,2,Female,11,30-34 years,410,Neoplasms,117,Diet high in processed meat,2,Percent,2014,0.0012936478264135,0.0033959653331399,-0.0002206600265361
1,Deaths,146,Lebanon,1,Male,11,30-34 years,410,Neoplasms,117,Diet high in processed meat,3,Rate,2014,0.023858650630000002,0.062118784530000005,-0.0054281777800000005
1,Deaths,146,Lebanon,2,Female,11,30-34 years,410,Neoplasms,117,Diet high in processed meat,3,Rate,2014,0.01672625603,0.04291619652,-0.00258757173
1,Deaths,146,Lebanon,1,Male,11,30-34 years,410,Neoplasms,117,Diet high in processed meat,1,Number,2015,0.0550443267816854,0.1491991082974614,-0.0120032567356036
1,Deaths,146,Lebanon,2,Female,11,30-34 years,410,Neoplasms,117,Diet high in processed meat,1,Number,2015,0.0377149192893855,0.0977879761381675,-0.0060019936171876
1,Deaths,146,Lebanon,1,Male,11,30-34 years,410,Neoplasms,117,Diet high in processed meat,2,Percent,2015,0.0019599139592358,0.0050602967309975,-0.0004471605047267
1,Deaths,146,Lebanon,2,Female,11,30-34 years,410,Neoplasms,117,Diet high in processed meat,2,Percent,2015,0.0012764116186073,0.0033665036984256,-0.0002249648892915
1,Deaths,146,Lebanon,1,Male,11,30-34 years,410,Neoplasms,117,Diet high in processed meat,3,Rate,2015,0.02354587015,0.06382170581,-0.00513453685
1,Deaths,146,Lebanon,2,Female,11,30-34 years,410,Neoplasms,117,Diet high in processed meat,3,Rate,2015,0.01627458448,0.04219705912,-0.00258995522
1,Deaths,146,Lebanon,1,Male,11,30-34 years,410,Neoplasms,117,Diet high in processed meat,1,Number,2016,0.056620089960634,0.1531029623149551,-0.0125075803635623
1,Deaths,146,Lebanon,2,Female,11,30-34 years,410,Neoplasms,117,Diet high in processed meat,1,Number,2016,0.0372690548761342,0.1008814015033438,-0.0065247633598611
1,Deaths,146,Lebanon,1,Male,11,30-34 years,410,Neoplasms,117,Diet high in processed meat,2,Percent,2016,0.0019582696578328,0.0049310582679587,-0.0004421785528886
1,Deaths,146,Lebanon,2,Female,11,30-34 years,410,Neoplasms,117,Diet high in processed meat,2,Percent,2016,0.0012223052657593,0.0032334470864829,-0.0002100963645817
1,Deaths,146,Lebanon,1,Male,11,30-34 years,410,Neoplasms,117,Diet high in processed meat,3,Rate,2016,0.023033847070000002,0.06228443335,-0.0050882591900000005
1,Deaths,146,Lebanon,2,Female,11,30-34 years,410,Neoplasms,117,Diet high in processed meat,3,Rate,2016,0.015592186380000001,0.04220556759,-0.00272975332
1,Deaths,146,Lebanon,1,Male,11,30-34 years,410,Neoplasms,117,Diet high in processed meat,1,Number,2017,0.0575333353372906,0.1562453191691452,-0.0128369550811367
1,Deaths,146,Lebanon,2,Female,11,30-34 years,410,Neoplasms,117,Diet high in processed meat,1,Number,2017,0.0361961104885134,0.0998411723102982,-0.0067141938869931
1,Deaths,146,Lebanon,1,Male,11,30-34 years,410,Neoplasms,117,Diet high in processed meat,2,Percent,2017,0.0019502348235991,0.0052566364592154,-0.0004428520444655
1,Deaths,146,Lebanon,2,Female,11,30-34 years,410,Neoplasms,117,Diet high in processed meat,2,Percent,2017,0.0012164273607733,0.0031526315370926,-0.0002321963828561
1,Deaths,146,Lebanon,1,Male,11,30-34 years,410,Neoplasms,117,Diet high in processed meat,3,Rate,2017,0.02265314902,0.06151996019,-0.0050544168
1,Deaths,146,Lebanon,2,Female,11,30-34 years,410,Neoplasms,117,Diet high in processed meat,3,Rate,2017,0.014870654100000002,0.04101831711,-0.00275843049
1,Deaths,146,Lebanon,1,Male,11,30-34 years,410,Neoplasms,117,Diet high in processed meat,1,Number,2018,0.0584301519881459,0.1596557218616873,-0.0132291938795657
1,Deaths,146,Lebanon,2,Female,11,30-34 years,410,Neoplasms,117,Diet high in processed meat,1,Number,2018,0.0363227510434315,0.0960965838248123,-0.0069602144658228
1,Deaths,146,Lebanon,1,Male,11,30-34 years,410,Neoplasms,117,Diet high in processed meat,2,Percent,2018,0.0019397117364475,0.0051556422277819,-0.000439921169608
1,Deaths,146,Lebanon,2,Female,11,30-34 years,410,Neoplasms,117,Diet high in processed meat,2,Percent,2018,0.001241350172291,0.0032163459642267,-0.0002441017862177
1,Deaths,146,Lebanon,1,Male,11,30-34 years,410,Neoplasms,117,Diet high in processed meat,3,Rate,2018,0.02206140145,0.06028101679,-0.00499493065
1,Deaths,146,Lebanon,2,Female,11,30-34 years,410,Neoplasms,117,Diet high in processed meat,3,Rate,2018,0.014522701070000001,0.03842170321,-0.00278285953
1,Deaths,146,Lebanon,1,Male,11,30-34 years,410,Neoplasms,117,Diet high in processed meat,1,Number,2019,0.0598233096644049,0.1660406945143334,-0.013110383317456
1,Deaths,146,Lebanon,2,Female,11,30-34 years,410,Neoplasms,117,Diet high in processed meat,1,Number,2019,0.0372516604773084,0.0978093490813544,-0.0074729175116364
1,Deaths,146,Lebanon,1,Male,11,30-34 years,410,Neoplasms,117,Diet high in processed meat,2,Percent,2019,0.0019254416210455,0.0052066618464943,-0.0004081107159564
1,Deaths,146,Lebanon,2,Female,11,30-34 years,410,Neoplasms,117,Diet high in processed meat,2,Percent,2019,0.0012575989005797,0.0033722491943977,-0.0002386426890783
1,Deaths,146,Lebanon,1,Male,11,30-34 years,410,Neoplasms,117,Diet high in processed meat,3,Rate,2019,0.02168248733,0.06018014175,-0.00475175516
1,Deaths,146,Lebanon,2,Female,11,30-34 years,410,Neoplasms,117,Diet high in processed meat,3,Rate,2019,0.01442810816,0.037882978899999996,-0.00289436929
1,Deaths,146,Lebanon,1,Male,11,30-34 years,410,Neoplasms,117,Diet high in processed meat,1,Number,2020,0.060991219091357,0.1688990284787703,-0.0138028009926966
1,Deaths,146,Lebanon,2,Female,11,30-34 years,410,Neoplasms,117,Diet high in processed meat,1,Number,2020,0.0381448799250665,0.097200259539382,-0.0075231863360088
1,Deaths,146,Lebanon,1,Male,11,30-34 years,410,Neoplasms,117,Diet high in processed meat,2,Percent,2020,0.0019199826589256,0.0052014784849119,-0.0004345004973085
1,Deaths,146,Lebanon,2,Female,11,30-34 years,410,Neoplasms,117,Diet high in processed meat,2,Percent,2020,0.0012431674811983,0.0033041730839356,-0.0002282354921519
1,Deaths,146,Lebanon,1,Male,11,30-34 years,410,Neoplasms,117,Diet high in processed meat,3,Rate,2020,0.02140156306,0.05926596095,-0.004843345
1,Deaths,146,Lebanon,2,Female,11,30-34 years,410,Neoplasms,117,Diet high in processed meat,3,Rate,2020,0.014301767419999998,0.03644356747,-0.00282068947
1,Deaths,146,Lebanon,1,Male,11,30-34 years,410,Neoplasms,117,Diet high in processed meat,1,Number,2021,0.0621463541402096,0.1678187228101523,-0.0139560947079682
1,Deaths,146,Lebanon,2,Female,11,30-34 years,410,Neoplasms,117,Diet high in processed meat,1,Number,2021,0.0398463022642945,0.1045963215503743,-0.007563954227152
1,Deaths,146,Lebanon,1,Male,11,30-34 years,410,Neoplasms,117,Diet high in processed meat,2,Percent,2021,0.0019154749890781,0.0051371570363179,-0.0004341667548941
1,Deaths,146,Lebanon,2,Female,11,30-34 years,410,Neoplasms,117,Diet high in processed meat,2,Percent,2021,0.0012346850089494,0.0032404323370413,-0.0002225283527551
1,Deaths,146,Lebanon,1,Male,11,30-34 years,410,Neoplasms,117,Diet high in processed meat,3,Rate,2021,0.021349937859999998,0.05765292837,-0.00479451705
1,Deaths,146,Lebanon,2,Female,11,30-34 years,410,Neoplasms,117,Diet high in processed meat,3,Rate,2021,0.01450864858,0.03808512172,-0.00275415151
1,Deaths,146,Lebanon,1,Male,12,35-39 years,410,Neoplasms,117,Diet high in processed meat,1,Number,2000,0.0424016117421502,0.1058606151595784,-0.0099519066720271
1,Deaths,146,Lebanon,2,Female,12,35-39 years,410,Neoplasms,117,Diet high in processed meat,1,Number,2000,0.0588816468416763,0.1481983190172789,-0.0117421312278425
1,Deaths,146,Lebanon,1,Male,12,35-39 years,410,Neoplasms,117,Diet high in processed meat,2,Percent,2000,0.0021370011971397,0.0052028637665535,-0.0004606167719623
1,Deaths,146,Lebanon,2,Female,12,35-39 years,410,Neoplasms,117,Diet high in processed meat,2,Percent,2000,0.0015887122160758,0.0039139642700722,-0.0003255819848166
1,Deaths,146,Lebanon,1,Male,12,35-39 years,410,Neoplasms,117,Diet high in processed meat,3,Rate,2000,0.040613424440000004,0.10139619506,-0.00953220864
1,Deaths,146,Lebanon,2,Female,12,35-39 years,410,Neoplasms,117,Diet high in processed meat,3,Rate,2000,0.0447088343,0.11252698325,-0.00891580021
1,Deaths,146,Lebanon,1,Male,12,35-39 years,410,Neoplasms,117,Diet high in processed meat,1,Number,2001,0.0423749103957387,0.1079333757108584,-0.0088480740782094
1,Deaths,146,Lebanon,2,Female,12,35-39 years,410,Neoplasms,117,Diet high in processed meat,1,Number,2001,0.0565185122517964,0.1395927716506291,-0.0110793774552698
1,Deaths,146,Lebanon,1,Male,12,35-39 years,410,Neoplasms,117,Diet high in processed meat,2,Percent,2001,0.0021377544797369,0.0053991930985169,-0.0004436873923526
1,Deaths,146,Lebanon,2,Female,12,35-39 years,410,Neoplasms,117,Diet high in processed meat,2,Percent,2001,0.0015578012253997,0.003863221955702,-0.0003280659989822
1,Deaths,146,Lebanon,1,Male,12,35-39 years,410,Neoplasms,117,Diet high in processed meat,3,Rate,2001,0.039976498049999996,0.10182436595000001,-0.00834727467
1,Deaths,146,Lebanon,2,Female,12,35-39 years,410,Neoplasms,117,Diet high in processed meat,3,Rate,2001,0.04291490909,0.10599378623,-0.00841265025
1,Deaths,146,Lebanon,1,Male,12,35-39 years,410,Neoplasms,117,Diet high in processed meat,1,Number,2002,0.0422254935936107,0.1092156749502812,-0.0083500652767589
1,Deaths,146,Lebanon,2,Female,12,35-39 years,410,Neoplasms,117,Diet high in processed meat,1,Number,2002,0.0535524538814787,0.1315400326436674,-0.0105495220030653
1,Deaths,146,Lebanon,1,Male,12,35-39 years,410,Neoplasms,117,Diet high in processed meat,2,Percent,2002,0.0021385222263653,0.005317938743826,-0.0004500159635415
1,Deaths,146,Lebanon,2,Female,12,35-39 years,410,Neoplasms,117,Diet high in processed meat,2,Percent,2002,0.0015238702194303,0.003762253000045,-0.000316384112903
1,Deaths,146,Lebanon,1,Male,12,35-39 years,410,Neoplasms,117,Diet high in processed meat,3,Rate,2002,0.03947741027,0.10210779414999999,-0.0078066335
1,Deaths,146,Lebanon,2,Female,12,35-39 years,410,Neoplasms,117,Diet high in processed meat,3,Rate,2002,0.04086592255,0.10037830942999999,-0.0080503491
1,Deaths,146,Lebanon,1,Male,12,35-39 years,410,Neoplasms,117,Diet high in processed meat,1,Number,2003,0.0417089237320882,0.107744111161295,-0.0079173512153407
1,Deaths,146,Lebanon,2,Female,12,35-39 years,410,Neoplasms,117,Diet high in processed meat,1,Number,2003,0.0520715116056667,0.1304163132138948,-0.0106271903724648
1,Deaths,146,Lebanon,1,Male,12,35-39 years,410,Neoplasms,117,Diet high in processed meat,2,Percent,2003,0.0021399826706987,0.0052819051231619,-0.0004462925919857
1,Deaths,146,Lebanon,2,Female,12,35-39 years,410,Neoplasms,117,Diet high in processed meat,2,Percent,2003,0.0014944466461799,0.0038001058558195,-0.0003124009308243
1,Deaths,146,Lebanon,1,Male,12,35-39 years,410,Neoplasms,117,Diet high in processed meat,3,Rate,2003,0.03866865619,0.09989037400999999,-0.007340235729999999
1,Deaths,146,Lebanon,2,Female,12,35-39 years,410,Neoplasms,117,Diet high in processed meat,3,Rate,2003,0.039689989950000004,0.09940602838,-0.00810026569
1,Deaths,146,Lebanon,1,Male,12,35-39 years,410,Neoplasms,117,Diet high in processed meat,1,Number,2004,0.0434646642342606,0.1106307080361168,-0.0084171951900674
1,Deaths,146,Lebanon,2,Female,12,35-39 years,410,Neoplasms,117,Diet high in processed meat,1,Number,2004,0.049197677280495,0.1268768984873782,-0.0102964868162446
1,Deaths,146,Lebanon,1,Male,12,35-39 years,410,Neoplasms,117,Diet high in processed meat,2,Percent,2004,0.0021583156977709,0.0052817695469277,-0.0004531363024484
1,Deaths,146,Lebanon,2,Female,12,35-39 years,410,Neoplasms,117,Diet high in processed meat,2,Percent,2004,0.0014591764517357,0.0038189500277151,-0.0003097961804311
1,Deaths,146,Lebanon,1,Male,12,35-39 years,410,Neoplasms,117,Diet high in processed meat,3,Rate,2004,0.03994688272,0.1016768908,-0.007735955520000001
1,Deaths,146,Lebanon,2,Female,12,35-39 years,410,Neoplasms,117,Diet high in processed meat,3,Rate,2004,0.03727418037,0.09612714788,-0.00780104119
1,Deaths,146,Lebanon,1,Male,12,35-39 years,410,Neoplasms,117,Diet high in processed meat,1,Number,2005,0.046138308426399,0.1186648735132195,-0.0095357988523121
1,Deaths,146,Lebanon,2,Female,12,35-39 years,410,Neoplasms,117,Diet high in processed meat,1,Number,2005,0.0490062249761816,0.1278265050649464,-0.0102292693371654
1,Deaths,146,Lebanon,1,Male,12,35-39 years,410,Neoplasms,117,Diet high in processed meat,2,Percent,2005,0.0022057861670013,0.0053876372877456,-0.0004757006938288
1,Deaths,146,Lebanon,2,Female,12,35-39 years,410,Neoplasms,117,Diet high in processed meat,2,Percent,2005,0.0014399174548301,0.0038231549015746,-0.0003074626391083
1,Deaths,146,Lebanon,1,Male,12,35-39 years,410,Neoplasms,117,Diet high in processed meat,3,Rate,2005,0.04178904396,0.10747883450000001,-0.00863689916
1,Deaths,146,Lebanon,2,Female,12,35-39 years,410,Neoplasms,117,Diet high in processed meat,3,Rate,2005,0.036770217710000004,0.09591043632999999,-0.0076751976
1,Deaths,146,Lebanon,1,Male,12,35-39 years,410,Neoplasms,117,Diet high in processed meat,1,Number,2006,0.0486167909200123,0.1212220771576394,-0.0103173048112201
1,Deaths,146,Lebanon,2,Female,12,35-39 years,410,Neoplasms,117,Diet high in processed meat,1,Number,2006,0.0484304958463366,0.1246646338752544,-0.0106890440210543
1,Deaths,146,Lebanon,1,Male,12,35-39 years,410,Neoplasms,117,Diet high in processed meat,2,Percent,2006,0.0022268054155896,0.0054987884977026,-0.0005027350020656
1,Deaths,146,Lebanon,2,Female,12,35-39 years,410,Neoplasms,117,Diet high in processed meat,2,Percent,2006,0.0014179554028675,0.0037187141080825,-0.0003172921345959
1,Deaths,146,Lebanon,1,Male,12,35-39 years,410,Neoplasms,117,Diet high in processed meat,3,Rate,2006,0.04285162181,0.10684708938,-0.00909383848
1,Deaths,146,Lebanon,2,Female,12,35-39 years,410,Neoplasms,117,Diet high in processed meat,3,Rate,2006,0.03571076408,0.09192285258,-0.00788168534
1,Deaths,146,Lebanon,1,Male,12,35-39 years,410,Neoplasms,117,Diet high in processed meat,1,Number,2007,0.051265380316564,0.1290287514452062,-0.0111878784625697
1,Deaths,146,Lebanon,2,Female,12,35-39 years,410,Neoplasms,117,Diet high in processed meat,1,Number,2007,0.0481619582603107,0.1225515263615177,-0.0105062015280957
1,Deaths,146,Lebanon,1,Male,12,35-39 years,410,Neoplasms,117,Diet high in processed meat,2,Percent,2007,0.0022525095439861,0.0054951682975624,-0.0005413934396837
1,Deaths,146,Lebanon,2,Female,12,35-39 years,410,Neoplasms,117,Diet high in processed meat,2,Percent,2007,0.0013955618984432,0.0036289819701341,-0.0003072081850512
1,Deaths,146,Lebanon,1,Male,12,35-39 years,410,Neoplasms,117,Diet high in processed meat,3,Rate,2007,0.04365167187,0.1098659697,-0.009526304040000001
1,Deaths,146,Lebanon,2,Female,12,35-39 years,410,Neoplasms,117,Diet high in processed meat,3,Rate,2007,0.034619268019999996,0.08809118836,-0.00755195635
1,Deaths,146,Lebanon,1,Male,12,35-39 years,410,Neoplasms,117,Diet high in processed meat,1,Number,2008,0.0539079110430461,0.1411075962895542,-0.0121053248923569
1,Deaths,146,Lebanon,2,Female,12,35-39 years,410,Neoplasms,117,Diet high in processed meat,1,Number,2008,0.0480838345069558,0.1262338805098787,-0.0098825679193333
1,Deaths,146,Lebanon,1,Male,12,35-39 years,410,Neoplasms,117,Diet high in processed meat,2,Percent,2008,0.0022857334960982,0.005597627278042,-0.0005644704355464
1,Deaths,146,Lebanon,2,Female,12,35-39 years,410,Neoplasms,117,Diet high in processed meat,2,Percent,2008,0.0013849941546621,0.0036872448777988,-0.0002966906734463
1,Deaths,146,Lebanon,1,Male,12,35-39 years,410,Neoplasms,117,Diet high in processed meat,3,Rate,2008,0.04474712952,0.11712863223,-0.01004821983
1,Deaths,146,Lebanon,2,Female,12,35-39 years,410,Neoplasms,117,Diet high in processed meat,3,Rate,2008,0.03381495016,0.08877395951,-0.00694991456
1,Deaths,146,Lebanon,1,Male,12,35-39 years,410,Neoplasms,117,Diet high in processed meat,1,Number,2009,0.0562016513046748,0.144859206848424,-0.0128605423591418
1,Deaths,146,Lebanon,2,Female,12,35-39 years,410,Neoplasms,117,Diet high in processed meat,1,Number,2009,0.0480368916313586,0.1278767580553122,-0.0102231005694513
1,Deaths,146,Lebanon,1,Male,12,35-39 years,410,Neoplasms,117,Diet high in processed meat,2,Percent,2009,0.0023213538099062,0.0057049098127435,-0.0005540911811021
1,Deaths,146,Lebanon,2,Female,12,35-39 years,410,Neoplasms,117,Diet high in processed meat,2,Percent,2009,0.0013792802149725,0.0035403997752082,-0.0002978315037841
1,Deaths,146,Lebanon,1,Male,12,35-39 years,410,Neoplasms,117,Diet high in processed meat,3,Rate,2009,0.04563815944,0.11763190982,-0.01044331384
1,Deaths,146,Lebanon,2,Female,12,35-39 years,410,Neoplasms,117,Diet high in processed meat,3,Rate,2009,0.03306470271,0.08801999558,-0.00703675383
1,Deaths,146,Lebanon,1,Male,12,35-39 years,410,Neoplasms,117,Diet high in processed meat,1,Number,2010,0.057832992202459,0.1477274394570862,-0.0133371977169181
1,Deaths,146,Lebanon,2,Female,12,35-39 years,410,Neoplasms,117,Diet high in processed meat,1,Number,2010,0.0480699122916724,0.1265536569520262,-0.0100658143382979
1,Deaths,146,Lebanon,1,Male,12,35-39 years,410,Neoplasms,117,Diet high in processed meat,2,Percent,2010,0.0023512682069102,0.0058228243109467,-0.0005417473058194
1,Deaths,146,Lebanon,2,Female,12,35-39 years,410,Neoplasms,117,Diet high in processed meat,2,Percent,2010,0.0013738900593077,0.0034595352516855,-0.0002880047703895
1,Deaths,146,Lebanon,1,Male,12,35-39 years,410,Neoplasms,117,Diet high in processed meat,3,Rate,2010,0.04601922998,0.11755060135,-0.01061275832
1,Deaths,146,Lebanon,2,Female,12,35-39 years,410,Neoplasms,117,Diet high in processed meat,3,Rate,2010,0.032358439430000004,0.08519006272,-0.00677584019
1,Deaths,146,Lebanon,1,Male,12,35-39 years,410,Neoplasms,117,Diet high in processed meat,1,Number,2011,0.0601587183908481,0.1530536967511317,-0.0133838296112726
1,Deaths,146,Lebanon,2,Female,12,35-39 years,410,Neoplasms,117,Diet high in processed meat,1,Number,2011,0.0496683323322593,0.127782504087484,-0.0110765065072465
1,Deaths,146,Lebanon,1,Male,12,35-39 years,410,Neoplasms,117,Diet high in processed meat,2,Percent,2011,0.0023773634768012,0.005948843196936,-0.0005348386742545
1,Deaths,146,Lebanon,2,Female,12,35-39 years,410,Neoplasms,117,Diet high in processed meat,2,Percent,2011,0.0013719829536248,0.0033926240589615,-0.0002924192772708
1,Deaths,146,Lebanon,1,Male,12,35-39 years,410,Neoplasms,117,Diet high in processed meat,3,Rate,2011,0.04712689219,0.1198985826,-0.01048457002
1,Deaths,146,Lebanon,2,Female,12,35-39 years,410,Neoplasms,117,Diet high in processed meat,3,Rate,2011,0.03274739933,0.08424975216,-0.00730297888
1,Deaths,146,Lebanon,1,Male,12,35-39 years,410,Neoplasms,117,Diet high in processed meat,1,Number,2012,0.0613482748903244,0.1557222878307966,-0.0134248440821064
1,Deaths,146,Lebanon,2,Female,12,35-39 years,410,Neoplasms,117,Diet high in processed meat,1,Number,2012,0.0510652622954063,0.1317860007427891,-0.0114424557571242
1,Deaths,146,Lebanon,1,Male,12,35-39 years,410,Neoplasms,117,Diet high in processed meat,2,Percent,2012,0.002391190458855,0.0061108468851181,-0.0005329434843439
1,Deaths,146,Lebanon,2,Female,12,35-39 years,410,Neoplasms,117,Diet high in processed meat,2,Percent,2012,0.0013630320234517,0.0033263583065844,-0.0002998573780165
1,Deaths,146,Lebanon,1,Male,12,35-39 years,410,Neoplasms,117,Diet high in processed meat,3,Rate,2012,0.04674099728,0.11864416799,-0.01022833326
1,Deaths,146,Lebanon,2,Female,12,35-39 years,410,Neoplasms,117,Diet high in processed meat,3,Rate,2012,0.032731046300000004,0.08447021514,-0.00733421376
1,Deaths,146,Lebanon,1,Male,12,35-39 years,410,Neoplasms,117,Diet high in processed meat,1,Number,2013,0.0656073672073171,0.1671041404547456,-0.014239236470481
1,Deaths,146,Lebanon,2,Female,12,35-39 years,410,Neoplasms,117,Diet high in processed meat,1,Number,2013,0.0537657315529717,0.1381512062326284,-0.0125176865699343
1,Deaths,146,Lebanon,1,Male,12,35-39 years,410,Neoplasms,117,Diet high in processed meat,2,Percent,2013,0.0024048413944336,0.006095433562433,-0.0005351995069479
1,Deaths,146,Lebanon,2,Female,12,35-39 years,410,Neoplasms,117,Diet high in processed meat,2,Percent,2013,0.0013551350048175,0.0033873756981492,-0.0003058484419844
1,Deaths,146,Lebanon,1,Male,12,35-39 years,410,Neoplasms,117,Diet high in processed meat,3,Rate,2013,0.04656759378,0.118609206,-0.01010689817
1,Deaths,146,Lebanon,2,Female,12,35-39 years,410,Neoplasms,117,Diet high in processed meat,3,Rate,2013,0.03259370247,0.0837496149,-0.00758843486
1,Deaths,146,Lebanon,1,Male,12,35-39 years,410,Neoplasms,117,Diet high in processed meat,1,Number,2014,0.0723187783247171,0.1797960410758236,-0.0159381763758318
1,Deaths,146,Lebanon,2,Female,12,35-39 years,410,Neoplasms,117,Diet high in processed meat,1,Number,2014,0.0572771987626764,0.1462709340534968,-0.0133166653309426
1,Deaths,146,Lebanon,1,Male,12,35-39 years,410,Neoplasms,117,Diet high in processed meat,2,Percent,2014,0.0024067898746838,0.0059403520653169,-0.0005402214635262
1,Deaths,146,Lebanon,2,Female,12,35-39 years,410,Neoplasms,117,Diet high in processed meat,2,Percent,2014,0.0013392722385275,0.0034279927371452,-0.0003022053907113
1,Deaths,146,Lebanon,1,Male,12,35-39 years,410,Neoplasms,117,Diet high in processed meat,3,Rate,2014,0.0462396598,0.11495918439,-0.01019065685
1,Deaths,146,Lebanon,2,Female,12,35-39 years,410,Neoplasms,117,Diet high in processed meat,3,Rate,2014,0.03216448801,0.08213966126,-0.00747808433
1,Deaths,146,Lebanon,1,Male,12,35-39 years,410,Neoplasms,117,Diet high in processed meat,1,Number,2015,0.0781922191542139,0.1995454626615644,-0.0165830234385105
1,Deaths,146,Lebanon,2,Female,12,35-39 years,410,Neoplasms,117,Diet high in processed meat,1,Number,2015,0.0601253354272384,0.1555357589399081,-0.0141921729560917
1,Deaths,146,Lebanon,1,Male,12,35-39 years,410,Neoplasms,117,Diet high in processed meat,2,Percent,2015,0.0024131391293317,0.0059291444769715,-0.0005352783287583
1,Deaths,146,Lebanon,2,Female,12,35-39 years,410,Neoplasms,117,Diet high in processed meat,2,Percent,2015,0.0013359244432068,0.0033696796653448,-0.0003108309317041
1,Deaths,146,Lebanon,1,Male,12,35-39 years,410,Neoplasms,117,Diet high in processed meat,3,Rate,2015,0.0452462525,0.11546781108,-0.00959583541
1,Deaths,146,Lebanon,2,Female,12,35-39 years,410,Neoplasms,117,Diet high in processed meat,3,Rate,2015,0.031355813280000006,0.08111306457,-0.00740132462
1,Deaths,146,Lebanon,1,Male,12,35-39 years,410,Neoplasms,117,Diet high in processed meat,1,Number,2016,0.0809416246577287,0.2067901238555835,-0.0176750085924373
1,Deaths,146,Lebanon,2,Female,12,35-39 years,410,Neoplasms,117,Diet high in processed meat,1,Number,2016,0.0610656944935878,0.1560794881110195,-0.0147445416415623
1,Deaths,146,Lebanon,1,Male,12,35-39 years,410,Neoplasms,117,Diet high in processed meat,2,Percent,2016,0.0024126075590448,0.0059041321922146,-0.0005063923934446
1,Deaths,146,Lebanon,2,Female,12,35-39 years,410,Neoplasms,117,Diet high in processed meat,2,Percent,2016,0.0013295366200347,0.0033916057095844,-0.0003128826952738
1,Deaths,146,Lebanon,1,Male,12,35-39 years,410,Neoplasms,117,Diet high in processed meat,3,Rate,2016,0.04386437859,0.11206496435,-0.00957854839
1,Deaths,146,Lebanon,2,Female,12,35-39 years,410,Neoplasms,117,Diet high in processed meat,3,Rate,2016,0.03030965318,0.07746927619999999,-0.00731837977
1,Deaths,146,Lebanon,1,Male,12,35-39 years,410,Neoplasms,117,Diet high in processed meat,1,Number,2017,0.0826133097076575,0.2078988543202267,-0.0172269922638614
1,Deaths,146,Lebanon,2,Female,12,35-39 years,410,Neoplasms,117,Diet high in processed meat,1,Number,2017,0.0599764001192495,0.1498710595142512,-0.0144810789981537
1,Deaths,146,Lebanon,1,Male,12,35-39 years,410,Neoplasms,117,Diet high in processed meat,2,Percent,2017,0.0024095816345137,0.0057453214359462,-0.0004994609529843
1,Deaths,146,Lebanon,2,Female,12,35-39 years,410,Neoplasms,117,Diet high in processed meat,2,Percent,2017,0.0013020711582591,0.0032670993586797,-0.0002968637215515
1,Deaths,146,Lebanon,1,Male,12,35-39 years,410,Neoplasms,117,Diet high in processed meat,3,Rate,2017,0.0427835023,0.10766595774000001,-0.00892145667
1,Deaths,146,Lebanon,2,Female,12,35-39 years,410,Neoplasms,117,Diet high in processed meat,3,Rate,2017,0.02880300788,0.0719739314,-0.006954379250000001
1,Deaths,146,Lebanon,1,Male,12,35-39 years,410,Neoplasms,117,Diet high in processed meat,1,Number,2018,0.0841655112241283,0.211001631985757,-0.0169803206770562
1,Deaths,146,Lebanon,2,Female,12,35-39 years,410,Neoplasms,117,Diet high in processed meat,1,Number,2018,0.0595512482184888,0.1488084709238966,-0.0145733147442401
